id,text,label,num_words,clean_text
1597674337368412161,"@ArnsFlavio Que vergonha senador assinando uma PEC pra quebrar o Brasil!!!! Qdo o Brasil estiver sangrando, vc terá esse sangue nas mãos! Revoltante!!!!",-1,23," que vergonha senador assinando uma pec pra quebrar o brasil!!!! qdo o brasil estiver sangrando, vc terá esse sangue nas mãos! revoltante!!!!"
1597674329038548993,"@carlosaviana OBRIGADO SENADOR,  PASSEI HOJE CEDO ESTE PEDIDO POR SER SEU ELEITOR, VAMOS BOTAR ESTA CAMBADA DE GAFANHOTOS 🦗 PARA CORRER",1,21," obrigado senador,  passei hoje cedo este pedido por ser seu eleitor, vamos botar esta cambada de gafanhotos 🦗 para correr"
1597674261329907712,@senadorhumberto Essas mentiras q 33 milhões de pessoas passam fome ja caiu por terra..toma vergonha na cara senador. https://t.co/ltLMPxXIAL,-1,19, essas mentiras q 33 milhões de pessoas passam fome ja caiu por terra..toma vergonha na cara senador. 
1597674254685937666,"Pela primeira vez desde as eleições, o vice-presidente eleito Geraldo Alckmin (PSB) e o vice-presidente e senador eleito Hamilton Mourão (Republicanos-RS) se reuniram, na manhã desta terça-feira (29), de forma presencial no Palácio do Planalto.

https://t.co/dGCOPyzzVq",0,36,"pela primeira vez desde as eleições, o vice-presidente eleito geraldo alckmin (psb) e o vice-presidente e senador eleito hamilton mourão (republicanos-rs) se reuniram, na manhã desta terça-feira (29), de forma presencial no palácio do planalto.

"
1597674213355454464,@randolfeap Precisa de 2/3 e estes 33 senadores estão longe disso... só Pau Mandado e senador em busca de carguinho assinou essa palhaçada.,-1,23, precisa de 2/3 e estes 33 senadores estão longe disso... só pau mandado e senador em busca de carguinho assinou essa palhaçada.
1597674098561527808,@EduGiraoOficial excelente senador. vou procurar minha senadora para pedir mesmo posicionamento.,1,11, excelente senador. vou procurar minha senadora para pedir mesmo posicionamento.
1597674084284116994,@PlinioValerio45 Meu senador não deixa esses ministro rasgaram a constituição.,1,10, meu senador não deixa esses ministro rasgaram a constituição.
1597674056710774784,"@lhdagostin @JaspionRedPiLLL @ArnsFlavio Esse senador é da família Arns, amiga do PSDB, logo, amiga de petista.",0,16,"   esse senador é da família arns, amiga do psdb, logo, amiga de petista."
1597673968814723073,"Relator propõe concurso e reajuste no PLOA 2023. O senador Marcelo Castro (MDB/PI), apresentou seu parecer preliminar, voltado aos parâmetros e critérios que deverão ser obedecidos na elaboração do relatório.

👉Leia mais em: https://t.co/fRfd4phY6T

#anffasindical https://t.co/KtMPZsJixF",0,36,"relator propõe concurso e reajuste no ploa 2023. o senador marcelo castro (mdb/pi), apresentou seu parecer preliminar, voltado aos parâmetros e critérios que deverão ser obedecidos na elaboração do relatório.

leia mais em: 

 "
1597673857120628737,Isso Senador 👏👏👏👏🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷 https://t.co/hEBucQgJA7,1,4,isso senador  
1597673828146352128,@EduGiraoOficial Senador @EduGiraoOficial podemos contar com sua articulação para eleição do candidato alinhado ao presidente Bolsonaro para a presidência do senado?,0,21, senador  podemos contar com sua articulação para eleição do candidato alinhado ao presidente bolsonaro para a presidência do senado?
1597673747984445441,"@TerraBrasilnot Meu senador me decepcionou na eleição, mas pelo menos não assinou a PEC, e o seu?",0,17," meu senador me decepcionou na eleição, mas pelo menos não assinou a pec, e o seu?"
1597673691290427392,@tassojereissati boa tarde senador! vamo assinar a PEC da transição? brigada.,0,11, boa tarde senador! vamo assinar a pec da transição? brigada.
1597673686248886272,"@randolfeap Gratidão por toda a luta, Senador. O povo brasileiro precisa saber quem realmente luta por ele. VIVA o Brasil. VIVA o povo brasileiro 🤩🇧🇷🤩 https://t.co/LebXhnPRFe",1,26," gratidão por toda a luta, senador. o povo brasileiro precisa saber quem realmente luta por ele. viva o brasil. viva o povo brasileiro 🤩🤩 "
1597673508511023104,"Simone Tebet (MDB/MS)
•26. Senador Confúcio Moura (MDB/RO)
•27. Senador Sérgio Petecão (PSD/AC)
•28. Senadora Rose de Freitas (MDB/ES)",0,19,"simone tebet (mdb/ms)
•26. senador confúcio moura (mdb/ro)
•27. senador sérgio petecão (psd/ac)
•28. senadora rose de freitas (mdb/es)"
1597673460377194496,@DeputadoFederal Uma cambada de senador sem caráter querendo destruir o país.,-1,11, uma cambada de senador sem caráter querendo destruir o país.
1597673455725342720,"@movadvdireitabr O finado Senador Major Olímpio com certeza não aprovaria isso. Fico feliz que o  seu suplente, Senador Giordano, não tenha aderido a essa aberração econômica.",1,26," o finado senador major olímpio com certeza não aprovaria isso. fico feliz que o  seu suplente, senador giordano, não tenha aderido a essa aberração econômica."
1597673364600270848,"De SC, apenas o senador @darioberger assinou. Os outros 2 senadores não parecem preocupados em combater a fome e nem mesmo em colaborar para se fazer cumprir uma promessa do próprio candidato deles e que estava fora do orçamento 2023. https://t.co/4fCDLYNPhQ",-1,41,"de sc, apenas o senador  assinou. os outros 2 senadores não parecem preocupados em combater a fome e nem mesmo em colaborar para se fazer cumprir uma promessa do próprio candidato deles e que estava fora do orçamento 2023. "
1597673248397090818,"ta uma pouca vergonha esse colégio aqui de senador, deus me livre",-1,12,"ta uma pouca vergonha esse colégio aqui de senador, deus me livre"
1597673216931426304,Esse senador está sabotando o trabalho da transição com suas palavras #GloboNews,-1,12,esse senador está sabotando o trabalho da transição com suas palavras 
1597673157049331712,"Senador, o Político com e sem mandato, é  um natural empregado do povo, eleitor e contribuinte, ou seja, o que elege e o povo que renumeram esses políticos. https://t.co/bONVCuOnOD",0,29,"senador, o político com e sem mandato, é  um natural empregado do povo, eleitor e contribuinte, ou seja, o que elege e o povo que renumeram esses políticos. "
1597673156592144384,@MemeeNovinha @BronzeVitoria E em senador câmara,0,6,  e em senador câmara
1597673154071363584,"@rmelo83407116 @XogumBr @EduardoJorge Então ..vamos falar de centrão?  Enquanto vcs estao nos quarteis, o que acontece no congresso?  
É sobre isso. Tem certos politicos usando esse movimento como moeda de troca. É só bucha de canhão. Em troca de cargo, de mansão, de lei p TODO  ex presidente virar senador..",-1,50,"   então ..vamos falar de centrão?  enquanto vcs estao nos quarteis, o que acontece no congresso?  
é sobre isso. tem certos politicos usando esse movimento como moeda de troca. é só bucha de canhão. em troca de cargo, de mansão, de lei p todo  ex presidente virar senador.."
1597673093312704512,"@GeneralMourao Esse processo tá mal mesmo general. Ter você como senador eleito só prova que muita coisa tá errada, em muitos níveis.",-1,22," esse processo tá mal mesmo general. ter você como senador eleito só prova que muita coisa tá errada, em muitos níveis."
1597673007669182464,@fbezerracoelho @raquellyra Senador… o Sr assinando a PEC da gastança. Surpreendente,-1,11,  senador… o sr assinando a pec da gastança. surpreendente
1597672955517206528,"@jeanwyllys_real Gen.Mourão, senador.",0,3," gen.mourão, senador."
1597672931974606848,@PeKelmon 1• Não se pode deixar mudar a lei do impeachment q está sendo proposta agora. 2• Os futuros Senadores precisam fazer uma PEC onde qualquer Senador possa colocar em pauta e fica trancada as demais votações enquanto esta não for feita,0,42, 1• não se pode deixar mudar a lei do impeachment q está sendo proposta agora. 2• os futuros senadores precisam fazer uma pec onde qualquer senador possa colocar em pauta e fica trancada as demais votações enquanto esta não for feita
1597672922927464448,"@randolfeap Por que vcs não começam a pensar em trazer mais empresas para o Brasil, assim vão criar mais empregos e os brasileiros não vão precisar de bolsa família o que vc acha Senador. Por que nesse tempo todo que vc ficou aí vc não fez nada para o povo agora vc quer fazer me poupe",-1,56," por que vcs não começam a pensar em trazer mais empresas para o brasil, assim vão criar mais empregos e os brasileiros não vão precisar de bolsa família o que vc acha senador. por que nesse tempo todo que vc ficou aí vc não fez nada para o povo agora vc quer fazer me poupe"
1597672770099290113,@TerraBrasilnot O senador que respeitar o seu povo vota em Rogério Marinho e não apoia o Rodrigo Pacheco @SenadoFederal acordem. O povo Brasileiro não vai esquecer quem trair o Povo,1,30, o senador que respeitar o seu povo vota em rogério marinho e não apoia o rodrigo pacheco  acordem. o povo brasileiro não vai esquecer quem trair o povo
1597672545037471744,@IvanCepedaCast Listo para ser senador o ministro 🤡🤡🤡🤡🤡🤡🤡🤡,0,8, listo para ser senador o ministro 🤡🤡🤡🤡🤡🤡🤡🤡
1597672412493262848,"@SenadorKajuru Senador,. só não coadune com está quadrilha que volta a cena do crime. Continue no enfrentamento contra o ativismo e abuso judicial.",1,23," senador,. só não coadune com está quadrilha que volta a cena do crime. continue no enfrentamento contra o ativismo e abuso judicial."
1597672196025253888,"@movadvdireitabr Que decepção Senador Flávio Arns, ou melhor que vergonha para o Paraná 😞",-1,14," que decepção senador flávio arns, ou melhor que vergonha para o paraná "
1597672111363223554,"@AndreJanonesAdv @TCUoficial tem informações se a viagem foi paga c recursos públicos? Pq na agenda do senador ele diz q está em Bsb enquanto estava mesmo é no Catar. Ou seja,  recebeu por dias de trabalho viajando a passeio.",0,39,"  tem informações se a viagem foi paga c recursos públicos? pq na agenda do senador ele diz q está em bsb enquanto estava mesmo é no catar. ou seja,  recebeu por dias de trabalho viajando a passeio."
1597672034833936384,"@BernardoMF @zehdeabreu Só eu acho que Mourão, desde que se elegeu senador, tá sempre com um risinho debochado pra Bolsonaro?",0,20,"  só eu acho que mourão, desde que se elegeu senador, tá sempre com um risinho debochado pra bolsonaro?"
1597671997622091776,@ArnsFlavio Conta pra gente aí senador de onde vai ser tirado o dinheiro para esse rombo no teto de gastos que o Sr. assinou concordando??? Votei no Sr. e quero uma explicação bem clara sobre isso!!!,0,36, conta pra gente aí senador de onde vai ser tirado o dinheiro para esse rombo no teto de gastos que o sr. assinou concordando??? votei no sr. e quero uma explicação bem clara sobre isso!!!
1597671577126330368,"@conexaopolitica @ALOT100 Solta o cara !!!   Lula precisa de ajuda ,,   E ainda teremos um novo prefeito no rio.  E quem sabe nosso novo presidente !!!  Senador tb cabe !!!  Pqp!!!",1,31,"  solta o cara !!!   lula precisa de ajuda ,,   e ainda teremos um novo prefeito no rio.  e quem sabe nosso novo presidente !!!  senador tb cabe !!!  pqp!!!"
1597671563473850368,"@FlavioArnsPR Senador.Como é que que você assina a PEC do rombo proposta peo PT.O PT quer a gastança. O PT tem de roubar menos.Rombo ao teto significa mais inflação, prejudicando principalmente os mais humildes.Você viu que não se reelegeu. Se não tirar a assinatura não te elegemos a mais nada",-1,50," senador.como é que que você assina a pec do rombo proposta peo pt.o pt quer a gastança. o pt tem de roubar menos.rombo ao teto significa mais inflação, prejudicando principalmente os mais humildes.você viu que não se reelegeu. se não tirar a assinatura não te elegemos a mais nada"
1597671555886354432,"@senadorhumberto Senador, q tanto lero, lero... A turminha tem a obrigação d cumprir tudo q prometeu. Deixe d ficar culpando os outros, ""só falta um pouquinho mais d 30 dias"". Pelo O prometido já em 1° d 2023 janeiro, será tudo resolvido s/choro. Esse tal d""L de vcs, parece poderoso"". Aguardamos.",-1,51," senador, q tanto lero, lero... a turminha tem a obrigação d cumprir tudo q prometeu. deixe d ficar culpando os outros, ""só falta um pouquinho mais d 30 dias"". pelo o prometido já em 1° d 2023 janeiro, será tudo resolvido s/choro. esse tal d""l de vcs, parece poderoso"". aguardamos."
1597671514844721152,@TerraBrasilnot @MarcoAnto43 Só presta pra isso essa porcaria de senador. Os outros estão babando à espera do aumento. Sa fa dos. 🤬,-1,22,  só presta pra isso essa porcaria de senador. os outros estão babando à espera do aumento. sa fa dos. 🤬
1597671493412216832,@senadorhumberto Senador aberto costa você deveria experimentar este supositório para prevenir covid-19. https://t.co/e32kQXY47h,0,13, senador aberto costa você deveria experimentar este supositório para prevenir covid-19. 
1597341546617372673,@HDitadura @TiaAbigail2 Perseguição Política!,-1,4,  perseguição política!
1597341492825444352,TSE contrata empresa para monitorar redes sociais https://t.co/Or17WKtRnq,0,8,tse contrata empresa para monitorar redes sociais 
1597341475896893442,"Quero muito que o próximo governo Lula faça logo aquilo que já foi feito antes e volte a legitimar a Palestina como um estado, e mais: um estado amigo. Que luta todos os dias contra a política terrorista de Israel/EUA. Viva a Palestina! https://t.co/DnewCu8t1g",1,44,"quero muito que o próximo governo lula faça logo aquilo que já foi feito antes e volte a legitimar a palestina como um estado, e mais: um estado amigo. que luta todos os dias contra a política terrorista de israel/eua. viva a palestina! "
1597341466602659842,"Eu detesto a focinheira.

Acho uma forma de escravidão.

A ANVISA está agindo ilegalmente, pois não estamos mais em pânicodemia.

Vocês viram o que o Partido Comunista está fazendo com as pessoas em nome da política C@vd zero? O pau tá quebrando lá. https://t.co/Lo0HbToH1S",-1,44,"eu detesto a focinheira.

acho uma forma de escravidão.

a anvisa está agindo ilegalmente, pois não estamos mais em pânicodemia.

vocês viram o que o partido comunista está fazendo com as pessoas em nome da política c zero? o pau tá quebrando lá. "
1597341457571930113,"@PauloMartins10 Porem no momento nenhum dos ouvidores nos representam. Representam a velha politica de toma la da ca. Inercia total de ambos. Paxecu entao, sem comentarios.",-1,26," porem no momento nenhum dos ouvidores nos representam. representam a velha politica de toma la da ca. inercia total de ambos. paxecu entao, sem comentarios."
1597341428908457984,"@BolsonaroSP nunca mais você me engana falastrão
Seu mandato vai acabar uma hora vergonha do Brasil você é mas do mesmo dentro da política tupiniquim",-1,25," nunca mais você me engana falastrão
seu mandato vai acabar uma hora vergonha do brasil você é mas do mesmo dentro da política tupiniquim"
1597341410784866304,"@ManuelaDavila Pois é, sendo que vc morreu só na política.",-1,10," pois é, sendo que vc morreu só na política."
1597341402165567488,@forumpandlr A teoria da Avril Lavigne versão política brasileira,-1,9, a teoria da avril lavigne versão política brasileira
1597341394921984001,"@carmelonetobr Desde a década de 80 viraram a vida política e pessoal do Lula do avesso e nunca encontraram nada

25 juízes que representa 190 paises (ONU) lendo o processo da vaza jato concluiu suspeição LAW FARE

quem é você mesmo?

Apenas um bolsonarista PAPAGAIO https://t.co/aE3aBGj08w",-1,46," desde a década de 80 viraram a vida política e pessoal do lula do avesso e nunca encontraram nada

25 juízes que representa 190 paises (onu) lendo o processo da vaza jato concluiu suspeição law fare

quem é você mesmo?

apenas um bolsonarista papagaio "
1597341382741753856,Manifestantes seguem descomprimido decisão do STF. BM já foi 8 vezes ao local. @gzhdigital https://t.co/0o8C7lpizf,0,15,manifestantes seguem descomprimido decisão do stf. bm já foi 8 vezes ao local.  
1597341379495350272,"opção política é individual, se o cara vota no bozo quero q se foda, quero ver ele fazendo gol pro Brasil prr",0,22,"opção política é individual, se o cara vota no bozo quero q se foda, quero ver ele fazendo gol pro brasil prr"
1597341379134640128,@MarchettiNiara Através da política não mudaremos nada nesse país,-1,9, através da política não mudaremos nada nesse país
1597341374902591488,"@JoaquinTeixeira Pior neh... A situação está a esse nível, estão colocando política onde não se deve, respeita -se um lado porém não respeita-se o outro e assim vai, agressão de direita, agressão de esquerda e assim vai indo o país abaixo nível... A piada ficou séria e a política virou piada!",-1,51," pior neh... a situação está a esse nível, estão colocando política onde não se deve, respeita -se um lado porém não respeita-se o outro e assim vai, agressão de direita, agressão de esquerda e assim vai indo o país abaixo nível... a piada ficou séria e a política virou piada!"
1597341374722248704,"os gays falaram tanto de política este ano, cancelaram tanta gente. Mas depois estão a apoiar o mundial can u make a little sense?",-1,24,"os gays falaram tanto de política este ano, cancelaram tanta gente. mas depois estão a apoiar o mundial can u make a little sense?"
1597341365138231298,Leia a Carta Política da @RNPBRASIL para a equipe de Transição https://t.co/rghWl9Clk6 https://t.co/UUIqHwWGlO,0,13,leia a carta política da  para a equipe de transição  
1597341342874898433,@veronikapistore Ainda com política vão se fuder geral,-1,8, ainda com política vão se fuder geral
1597341327058178048,"@sbarrosofelix Feito! Esse bandido verme das fake news, a escória da política!",-1,12," feito! esse bandido verme das fake news, a escória da política!"
1597341312981774336,"@MarcosP53614557 @Rconstantino @LeilaneNeubarth Não faz jornalismo, faz militância política bolsonarista aloprada",-1,11,"   não faz jornalismo, faz militância política bolsonarista aloprada"
1597341307688849408,"não é questão de ser “chupa bola do neymar” é questão de saber diferenciar política de futebol, é questão de saber respeitar e não fazer com outro aquilo que você não gostaria que fizessem com você, vocês não dizem que todos somos humanos e temos sentimentos?",0,46,"não é questão de ser “chupa bola do neymar” é questão de saber diferenciar política de futebol, é questão de saber respeitar e não fazer com outro aquilo que você não gostaria que fizessem com você, vocês não dizem que todos somos humanos e temos sentimentos?"
1597341301653270528,"@marcofeliciano Tu consegue ser um cara nojento, tudo tem q por essa merda de política e ainda por cima metendo Jesus nesse meio, precisa voltar para a aula de teologia e aprender a não falar o nome dele em vão.",-1,40," tu consegue ser um cara nojento, tudo tem q por essa merda de política e ainda por cima metendo jesus nesse meio, precisa voltar para a aula de teologia e aprender a não falar o nome dele em vão."
1597341295110127616,"@rafacarrilhor Não vejo pq pegou mal, todo mundo tem o direito de assistir a copa onde quiser, pagando com o próprio dinheiro o que tem haver futebol com política?? É a seleção brasileira, independente se PT ou PL o time é o mesmo. Agora em política são mundos totalmente opostos.",0,50," não vejo pq pegou mal, todo mundo tem o direito de assistir a copa onde quiser, pagando com o próprio dinheiro o que tem haver futebol com política?? é a seleção brasileira, independente se pt ou pl o time é o mesmo. agora em política são mundos totalmente opostos."
1597341280631066624,"Amanhã episódio novo no podcast de educação política sobre futebol e política tendo como pano de fundo #CopaDoMundo2022 
#SelecaoBrasileira https://t.co/raX2B7AvVr",0,20,"amanhã episódio novo no podcast de educação política sobre futebol e política tendo como pano de fundo  
 "
1597341280396361728,"Plano estratégico da Petrobras pode ser revisto e colocar companhia na rota da transição energética, diz Tolmasquim
https://t.co/EtE9qp6AT4",0,18,"plano estratégico da petrobras pode ser revisto e colocar companhia na rota da transição energética, diz tolmasquim
"
1597341227535728642,"@dcogo @Damadeferroofic E Lula que vive há 50 anos na política, só causando desgraça! 🤷",-1,15,"  e lula que vive há 50 anos na política, só causando desgraça! 🤷"
1597341219851751424,"Será que o -03 e sua madame estão passando perrengue no Qatar?

""A gente não fica andando de iate, de barco à toa, de jatinho, de primeira classe. A gente passa por muito perrengue também"".

https://t.co/xOxtW7HJV6",-1,36,"será que o -03 e sua madame estão passando perrengue no qatar?

""a gente não fica andando de iate, de barco à toa, de jatinho, de primeira classe. a gente passa por muito perrengue também"".

"
1597341218161061888,"@LUIZPATRIOTA39 Meu amigo, nenhum político merece tal esforço, acompanho política a 30 anos. TODOS só pensam em seus interesses pessoais e de um pequeno grupo ao seu entorno!",-1,28," meu amigo, nenhum político merece tal esforço, acompanho política a 30 anos. todos só pensam em seus interesses pessoais e de um pequeno grupo ao seu entorno!"
1597341196761694208,@dojaciat @Pocah Vocês tão ficando tão obcecados em atacar o outro lado que se esquece que tamo na copa e teve jogo do Brasil e nossa bandeira sempre foi a bandeira do nosso país Brasil e nunca foi e nunca será sobre política,-1,43,  vocês tão ficando tão obcecados em atacar o outro lado que se esquece que tamo na copa e teve jogo do brasil e nossa bandeira sempre foi a bandeira do nosso país brasil e nunca foi e nunca será sobre política
1597341173211074562,"@LUIZPATRIOTA39 seja bem vindo Luiz, vcs estavam sendo enganados, sai do Zap, começa a acompanhar jornalistas responsáveis, acompanhe a política de perto e não idolatre ninguém, o cidadão tem que cobrar políticos, não idolatra-los",0,34," seja bem vindo luiz, vcs estavam sendo enganados, sai do zap, começa a acompanhar jornalistas responsáveis, acompanhe a política de perto e não idolatre ninguém, o cidadão tem que cobrar políticos, não idolatra-los"
1597341159864819712,Juízes federais ganham penduricalho por tempo de serviço e podem embolsar até R$ 2 milhões @estadao:  https://t.co/v5huhEnl1y,0,17,juízes federais ganham penduricalho por tempo de serviço e podem embolsar até r$ 2 milhões :  
1597341154634498048,"A 20 dias do segundo turno, a streamer Marina Mamede gravou um vídeo criticando o presidente e afirmando que ""Lula é um verdeiro cristão"" https://t.co/tskuOBnaik",0,25,"a 20 dias do segundo turno, a streamer marina mamede gravou um vídeo criticando o presidente e afirmando que ""lula é um verdeiro cristão"" "
1597341099206782976,"O que desejam mesmo é continuar implantando essa política extremamente liberal, que acaba com os direitos trabalhistas, mas não toca nos privilégios da elite. O problema é que querem implantar na marra!!",-1,32,"o que desejam mesmo é continuar implantando essa política extremamente liberal, que acaba com os direitos trabalhistas, mas não toca nos privilégios da elite. o problema é que querem implantar na marra!!"
1597341093716451328,Representantes da Comissão Mista de Orçamento (CMO) e da equipe econômica do atual governo participam de audiência pública nesta terça-feira (29) para detalhar pontos da proposta orçamentária para 2023. https://t.co/6fGbhRxbmN,0,30,representantes da comissão mista de orçamento (cmo) e da equipe econômica do atual governo participam de audiência pública nesta terça-feira (29) para detalhar pontos da proposta orçamentária para 2023. 
1597341072497479680,"@PedroRonchi2 https://t.co/IWx161ATWo

Ops caiu aqui",-1,5," 

ops caiu aqui"
1597341064326746115,"Ex-bolsonarista, deputada baiana debocha de apoiadores de Bolsonaro enquanto filho do presidente curte Copa

https://t.co/kZBlDh0vej",-1,15,"ex-bolsonarista, deputada baiana debocha de apoiadores de bolsonaro enquanto filho do presidente curte copa

"
1597341029279010817,"@Jorge_Mairink @coinwarcrypto @o_antagonista O problema pra vc, é que a verdade está sendo exposta TAMBÉM no Brasil!
Pq no mundo a verdade está sendo noticiada.
Vcs se preocupam tanto com as vidas.
Que votaram em um b4ndid0!
E que colocou os verdadeiros genocidas, na transição.  #Consórcionordeste
https://t.co/67NsqhX2jb",-1,47,"   o problema pra vc, é que a verdade está sendo exposta também no brasil!
pq no mundo a verdade está sendo noticiada.
vcs se preocupam tanto com as vidas.
que votaram em um b4ndid0!
e que colocou os verdadeiros genocidas, na transição.  órcionordeste
"
1597341017136836608,@Vendramini_V @liacl66 @andrizek Fato. Esquerda que nada têm de patriotismo e respeito à posição política do cara e ainda por cima lhe desejam o mal. https://t.co/1ncJ9958QM,-1,26,   fato. esquerda que nada têm de patriotismo e respeito à posição política do cara e ainda por cima lhe desejam o mal. 
1597341012376293376,"@randolfeap Meu Deus e inacreditável o que estamos vendo no Brasil, uma turma que só roubou o país por décadas e agora estão de volta por uma grande fraude na companha política, montada por uma impresa corrupta, um judiciário corrupto e esse câncer chamado Randolfe Rodrigues, não passarão!",-1,48," meu deus e inacreditável o que estamos vendo no brasil, uma turma que só roubou o país por décadas e agora estão de volta por uma grande fraude na companha política, montada por uma impresa corrupta, um judiciário corrupto e esse câncer chamado randolfe rodrigues, não passarão!"
1597341000569016320,"@HeyHipocrita E nós achávamos que o Kim junto com MBL seriam coisas boas e novas para nossa política. Foi decaindo, agorinha some esses ai @KimKataguiri",-1,25," e nós achávamos que o kim junto com mbl seriam coisas boas e novas para nossa política. foi decaindo, agorinha some esses ai "
1597340993724243969,"Toda vez que tem cliente minha mãe vive falando de política, e a mesma coisa todo dia, eu sinceramente não aguento mais. Ela fala tanto mal do lula, mas não sabe a opinião da cliente, se eu fosse ela, nem voltava mais.",-1,42,"toda vez que tem cliente minha mãe vive falando de política, e a mesma coisa todo dia, eu sinceramente não aguento mais. ela fala tanto mal do lula, mas não sabe a opinião da cliente, se eu fosse ela, nem voltava mais."
1597340944139182080,"""política stalinista de frentes progressistas ""

LKKKKKKKKKKKKKKKKKKKKKKKK
oq esperar de alho vindo do PCO né😂😂😂😂 https://t.co/lEvmsuMaaZ",-1,16,"""política stalinista de frentes progressistas ""

lkkkkkkkkkkkkkkkkkkkkkkkk
oq esperar de alho vindo do pco né "
1597340932135096320,"@revistaoeste TSE se tornou um tribunal inquisitivo e de excessão e agora quer instalar seu ministério da verdade, formando sua própria polícia política.",-1,23," tse se tornou um tribunal inquisitivo e de excessão e agora quer instalar seu ministério da verdade, formando sua própria polícia política."
1597340927634575360,"@BlogdoNoblat Mas, jura? Achei que a frente ampla era pra fazer política. Jogo a gente assiste com os amigos. A presença do @geraldoalckmin só reflete o quanto ele andava com gente chata antes. Imagina assistir o jogo com o Aécio que comemora precocemente bola fora?",-1,45," mas, jura? achei que a frente ampla era pra fazer política. jogo a gente assiste com os amigos. a presença do  só reflete o quanto ele andava com gente chata antes. imagina assistir o jogo com o aécio que comemora precocemente bola fora?"
1597340922215559168,"Vamos parar de falar de política pq a eleição acabou, vamos falar de programas de TV!
Qual o nome dessa paquita? https://t.co/ZWzij2dFt9",0,22,"vamos parar de falar de política pq a eleição acabou, vamos falar de programas de tv!
qual o nome dessa paquita? "
1597340904867909632,"@ECantanhede @LeilaneNeubarth solidariedade por que, ela que expos o neto pô, crianças tem que brincar, crescer feliz e não serem envolvidas em politica.",-1,23,"  solidariedade por que, ela que expos o neto pô, crianças tem que brincar, crescer feliz e não serem envolvidas em politica."
1597340895397183489,"Monark ""desafiando"" gente da política pra ir conversar com ele sobre política é como aqueles random que aparece chamando top player pra 1x1 no Splatoon https://t.co/o4NLU1q7aC",-1,26,"monark ""desafiando"" gente da política pra ir conversar com ele sobre política é como aqueles random que aparece chamando top player pra 1x1 no splatoon "
1597340894474121216,"@gduvivier Você é um babaca mesmo. Então, tudo bem chutar o cantor Gil, já que foi se meter em política, né? Então tudo bem. Já que tomaram as eleições, cala a boca , trabalha e unam o país seu jumento",-1,40," você é um babaca mesmo. então, tudo bem chutar o cantor gil, já que foi se meter em política, né? então tudo bem. já que tomaram as eleições, cala a boca , trabalha e unam o país seu jumento"
1597340883133005824,"Copa do Mundo: Eduardo Bolsonaro aparece no estádio durante jogo do Brasil contra a Suíça
A imagem foi mostrada no intervalo do jogo pelas câmeras oficiais da Fifa.
https://t.co/rnd8zkzDM0",0,29,"copa do mundo: eduardo bolsonaro aparece no estádio durante jogo do brasil contra a suíça
a imagem foi mostrada no intervalo do jogo pelas câmeras oficiais da fifa.
"
1597340881010724864,"enfiou política no meio do NADA, que idiota https://t.co/CV20XbqaOs",-1,9,"enfiou política no meio do nada, que idiota "
1597340870667272192,"Nas redes sociais, o deputado não fez nenhuma postagem sobre a viagem ao Qatar. 
https://t.co/t4dqmRZTPG",0,15,"nas redes sociais, o deputado não fez nenhuma postagem sobre a viagem ao qatar. 
"
1597340842049830912,"Alô @STF_oficial @TSEjusbr @MPF_PGR @policiafederal 
@DefesaGovBr ,vejam que o QUADRILHÃO BRASIL é gigante
Brasil - Pátria Amadora e Crime Organizado- nao existe solução politica para o Brasil- responde @gilmarmendes e @alexandre https://t.co/1xIc4OcJmN",-1,32,"alô     
 ,vejam que o quadrilhão brasil é gigante
brasil - pátria amadora e crime organizado- nao existe solução politica para o brasil- responde  e  "
1597340839872978945,"@AlexJacquesM @bellafalconi A Thatcher quebrou a Inglaterra com essa política, no chamado outubro vermelho, o expansionismo da liberação rentista internacional. Levou chapéu da Alemanha.",-1,24,"  a thatcher quebrou a inglaterra com essa política, no chamado outubro vermelho, o expansionismo da liberação rentista internacional. levou chapéu da alemanha."
1597340829613711360,"@MBLivre Acho que o MBosta L não entendeu,e que o povo clama pelo exército e não por políticos.a esperança na política já acabou faz tempo.",-1,25," acho que o mbosta l não entendeu,e que o povo clama pelo exército e não por políticos.a esperança na política já acabou faz tempo."
1597340821816504322,"@STF_oficial, vocês vão ressuscitar os mortos e devolver o que os presos roubaram ou vão apenas desencarcerar os CUmpanheiros?
Lewandowski diz que presos vivem ‘em condições desumanas’ e defende desencarceramento
#STFOrganizacaoCriminosa

https://t.co/AblB8gDVNx",-1,32,", vocês vão ressuscitar os mortos e devolver o que os presos roubaram ou vão apenas desencarcerar os cumpanheiros?
lewandowski diz que presos vivem ‘em condições desumanas’ e defende desencarceramento


"
1597340814203834368,@JornalOGlobo Na política chama de CC. Alavancando a carreira do filho,-1,11, na política chama de cc. alavancando a carreira do filho
1597340807211646976,"Sete pontos de debates que merecem atenção após tragédia de Aracruz

https://t.co/gLybxuiQGa",0,12,"sete pontos de debates que merecem atenção após tragédia de aracruz

"
1597340776639275009,o cara que não gosta do neymar por causa de politica merece muita pica no cu kkkkk,-1,17,o cara que não gosta do neymar por causa de politica merece muita pica no cu kkkkk
